,tsne_X,tsne_Y,N,cluster,pos,dataset
10,26.420848846435547,60.333251953125,2.0,15.0,"[0.32079967 0.32408057 0.34245746 0.32585388 0.36487446 0.32736797
 0.39224678 0.32816927 0.42292267 0.32849539 0.45359855 0.3288215
 0.48430477 0.32877579 0.51508179 0.32786251 0.5458588  0.32694923
 0.57663581 0.32603595 0.60672889 0.32818357 0.63665099 0.33109642
 0.66657308 0.33400927 0.69631281 0.33626193 0.72532303 0.33587381
 0.75433325 0.3354857  0.78334348 0.33509758 0.81106436 0.33675379
 0.83846291 0.33892107 0.86586145 0.34108836 0.31414126 0.35401735
 0.34283764 0.35535545 0.37119753 0.35703756 0.39955743 0.35871966
 0.42994726 0.360375   0.46056264 0.36202736 0.49117802 0.36367972
 0.5217934  0.36533208 0.551767   0.36503467 0.58174059 0.36473726
 0.61171419 0.36443985 0.64168779 0.36414244 0.67033547 0.36453641
 0.69865167 0.36510322 0.72696787 0.36567004 0.75392884 0.36760077
 0.7795346  0.37089541 0.80514035 0.37419006 0.8307461  0.3774847
 0.85705625 0.38076033]",UCY_Zara2
11,25.5917911529541,60.646034240722656,2.0,15.0,"[0.34245746 0.32585388 0.36487446 0.32736797 0.39224678 0.32816927
 0.42292267 0.32849539 0.45359855 0.3288215  0.48430477 0.32877579
 0.51508179 0.32786251 0.5458588  0.32694923 0.57663581 0.32603595
 0.60672889 0.32818357 0.63665099 0.33109642 0.66657308 0.33400927
 0.69631281 0.33626193 0.72532303 0.33587381 0.75433325 0.3354857
 0.78334348 0.33509758 0.81106436 0.33675379 0.83846291 0.33892107
 0.86586145 0.34108836 0.89287889 0.34418891 0.34283764 0.35535545
 0.37119753 0.35703756 0.39955743 0.35871966 0.42994726 0.360375
 0.46056264 0.36202736 0.49117802 0.36367972 0.5217934  0.36533208
 0.551767   0.36503467 0.58174059 0.36473726 0.61171419 0.36443985
 0.64168779 0.36414244 0.67033547 0.36453641 0.69865167 0.36510322
 0.72696787 0.36567004 0.75392884 0.36760077 0.7795346  0.37089541
 0.80514035 0.37419006 0.8307461  0.3774847  0.85705625 0.38076033
 0.88354249 0.38403119]",UCY_Zara2
12,24.660430908203125,61.49658966064453,2.0,15.0,"[0.36487446 0.32736797 0.39224678 0.32816927 0.42292267 0.32849539
 0.45359855 0.3288215  0.48430477 0.32877579 0.51508179 0.32786251
 0.5458588  0.32694923 0.57663581 0.32603595 0.60672889 0.32818357
 0.63665099 0.33109642 0.66657308 0.33400927 0.69631281 0.33626193
 0.72532303 0.33587381 0.75433325 0.3354857  0.78334348 0.33509758
 0.81106436 0.33675379 0.83846291 0.33892107 0.86586145 0.34108836
 0.89287889 0.34418891 0.9183719  0.3510225  0.37119753 0.35703756
 0.39955743 0.35871966 0.42994726 0.360375   0.46056264 0.36202736
 0.49117802 0.36367972 0.5217934  0.36533208 0.551767   0.36503467
 0.58174059 0.36473726 0.61171419 0.36443985 0.64168779 0.36414244
 0.67033547 0.36453641 0.69865167 0.36510322 0.72696787 0.36567004
 0.75392884 0.36760077 0.7795346  0.37089541 0.80514035 0.37419006
 0.8307461  0.3774847  0.85705625 0.38076033 0.88354249 0.38403119
 0.91002873 0.38730206]",UCY_Zara2
13,23.709495544433594,61.846763610839844,2.0,15.0,"[0.39224678 0.32816927 0.42292267 0.32849539 0.45359855 0.3288215
 0.48430477 0.32877579 0.51508179 0.32786251 0.5458588  0.32694923
 0.57663581 0.32603595 0.60672889 0.32818357 0.63665099 0.33109642
 0.66657308 0.33400927 0.69631281 0.33626193 0.72532303 0.33587381
 0.75433325 0.3354857  0.78334348 0.33509758 0.81106436 0.33675379
 0.83846291 0.33892107 0.86586145 0.34108836 0.89287889 0.34418891
 0.9183719  0.3510225  0.94386491 0.35785609 0.39955743 0.35871966
 0.42994726 0.360375   0.46056264 0.36202736 0.49117802 0.36367972
 0.5217934  0.36533208 0.551767   0.36503467 0.58174059 0.36473726
 0.61171419 0.36443985 0.64168779 0.36414244 0.67033547 0.36453641
 0.69865167 0.36510322 0.72696787 0.36567004 0.75392884 0.36760077
 0.7795346  0.37089541 0.80514035 0.37419006 0.8307461  0.3774847
 0.85705625 0.38076033 0.88354249 0.38403119 0.91002873 0.38730206
 0.93651497 0.39057293]",UCY_Zara2
14,-26.135589599609375,51.92203903198242,3.0,4.0,"[0.82870955 0.39133565 0.80353959 0.38572574 0.77836964 0.38011584
 0.75321197 0.37657422 0.7280666  0.37510089 0.70292122 0.37362756
 0.67716169 0.37207096 0.64996915 0.37032005 0.62277661 0.36856914
 0.59558407 0.36681822 0.56837852 0.364941   0.54105587 0.36192691
 0.51586048 0.3592588  0.49917415 0.3579746  0.4844531  0.35640847
 0.48741955 0.35230512 0.49038601 0.34820176 0.49335247 0.34409841
 0.49021297 0.33010246 0.48300283 0.30951145 0.93223082 0.33567495
 0.9050576  0.33589314 0.87788437 0.33611134 0.85082641 0.33565952
 0.82384529 0.33476103 0.79686417 0.33386254 0.76988306 0.33296404
 0.74435087 0.33161344 0.71918091 0.33014982 0.69401096 0.3286862
 0.66692899 0.32743171 0.63793501 0.32638634 0.60894102 0.32534097
 0.57994704 0.3242956  0.55095306 0.32325023 0.52302292 0.32253814
 0.49535874 0.32190936 0.46769455 0.32128058 0.44003037 0.32065181
 0.41040076 0.31890533 0.95105807 0.28563247 0.92194468 0.28865358
 0.89283129 0.29167468 0.8637179  0.29469578 0.83491096 0.29672489
 0.80656371 0.29726601 0.77821646 0.29780713 0.74986922 0.29834825
 0.72207153 0.29798905 0.69464021 0.29702964 0.66720889 0.29607023
 0.63977757 0.29511082 0.61248852 0.29401647 0.58576858 0.29238237
 0.55904864 0.29074827 0.53232869 0.28911417 0.50560875 0.28748007
 0.47877588 0.28574314 0.4509267  0.28308074 0.42307752 0.28041834]",UCY_Zara2
15,-26.178726196289062,51.75300979614258,3.0,4.0,"[0.80353959 0.38572574 0.77836964 0.38011584 0.75321197 0.37657422
 0.7280666  0.37510089 0.70292122 0.37362756 0.67716169 0.37207096
 0.64996915 0.37032005 0.62277661 0.36856914 0.59558407 0.36681822
 0.56837852 0.364941   0.54105587 0.36192691 0.51586048 0.3592588
 0.49917415 0.3579746  0.4844531  0.35640847 0.48741955 0.35230512
 0.49038601 0.34820176 0.49335247 0.34409841 0.49021297 0.33010246
 0.48300283 0.30951145 0.46771732 0.28754819 0.9050576  0.33589314
 0.87788437 0.33611134 0.85082641 0.33565952 0.82384529 0.33476103
 0.79686417 0.33386254 0.76988306 0.33296404 0.74435087 0.33161344
 0.71918091 0.33014982 0.69401096 0.3286862  0.66692899 0.32743171
 0.63793501 0.32638634 0.60894102 0.32534097 0.57994704 0.3242956
 0.55095306 0.32325023 0.52302292 0.32253814 0.49535874 0.32190936
 0.46769455 0.32128058 0.44003037 0.32065181 0.41040076 0.31890533
 0.38077115 0.31715885 0.92194468 0.28865358 0.89283129 0.29167468
 0.8637179  0.29469578 0.83491096 0.29672489 0.80656371 0.29726601
 0.77821646 0.29780713 0.74986922 0.29834825 0.72207153 0.29798905
 0.69464021 0.29702964 0.66720889 0.29607023 0.63977757 0.29511082
 0.61248852 0.29401647 0.58576858 0.29238237 0.55904864 0.29074827
 0.53232869 0.28911417 0.50560875 0.28748007 0.47877588 0.28574314
 0.4509267  0.28308074 0.42307752 0.28041834 0.39522834 0.27775594]",UCY_Zara2
16,53.46284103393555,10.436111450195312,1.0,7.0,"[0.77836964 0.38011584 0.75321197 0.37657422 0.7280666  0.37510089
 0.70292122 0.37362756 0.67716169 0.37207096 0.64996915 0.37032005
 0.62277661 0.36856914 0.59558407 0.36681822 0.56837852 0.364941
 0.54105587 0.36192691 0.51586048 0.3592588  0.49917415 0.3579746
 0.4844531  0.35640847 0.48741955 0.35230512 0.49038601 0.34820176
 0.49335247 0.34409841 0.49021297 0.33010246 0.48300283 0.30951145
 0.46771732 0.28754819 0.45041298 0.26524186]",UCY_Zara2
17,46.1962890625,-20.269939422607422,2.0,23.0,"[0.87788437 0.33611134 0.85082641 0.33565952 0.82384529 0.33476103
 0.79686417 0.33386254 0.76988306 0.33296404 0.74435087 0.33161344
 0.71918091 0.33014982 0.69401096 0.3286862  0.66692899 0.32743171
 0.63793501 0.32638634 0.60894102 0.32534097 0.57994704 0.3242956
 0.55095306 0.32325023 0.52302292 0.32253814 0.49535874 0.32190936
 0.46769455 0.32128058 0.44003037 0.32065181 0.41040076 0.31890533
 0.38077115 0.31715885 0.35114154 0.31541237 0.89283129 0.29167468
 0.8637179  0.29469578 0.83491096 0.29672489 0.80656371 0.29726601
 0.77821646 0.29780713 0.74986922 0.29834825 0.72207153 0.29798905
 0.69464021 0.29702964 0.66720889 0.29607023 0.63977757 0.29511082
 0.61248852 0.29401647 0.58576858 0.29238237 0.55904864 0.29074827
 0.53232869 0.28911417 0.50560875 0.28748007 0.47877588 0.28574314
 0.4509267  0.28308074 0.42307752 0.28041834 0.39522834 0.27775594
 0.36737916 0.27509354]",UCY_Zara2
18,39.328800201416016,24.86766815185547,1.0,7.0,"[0.94228897 0.4934732  0.92931072 0.4814944  0.91633246 0.4695156
 0.89522868 0.46391807 0.87209352 0.45991585 0.84723868 0.45488115
 0.82066415 0.44881397 0.79376002 0.44329321 0.76636147 0.43859208
 0.73896293 0.43389096 0.71156438 0.42918983 0.68425457 0.42470705
 0.65696695 0.42027885 0.62967933 0.41585065 0.60239171 0.41142245
 0.57863817 0.41004567 0.55527731 0.40900794 0.53191644 0.4079702
 0.51108634 0.40576213 0.49053743 0.40342402]",UCY_Zara2
19,54.3248405456543,9.80667495727539,1.0,7.0,"[0.75321197 0.37657422 0.7280666  0.37510089 0.70292122 0.37362756
 0.67716169 0.37207096 0.64996915 0.37032005 0.62277661 0.36856914
 0.59558407 0.36681822 0.56837852 0.364941   0.54105587 0.36192691
 0.51586048 0.3592588  0.49917415 0.3579746  0.4844531  0.35640847
 0.48741955 0.35230512 0.49038601 0.34820176 0.49335247 0.34409841
 0.49021297 0.33010246 0.48300283 0.30951145 0.46771732 0.28754819
 0.45041298 0.26524186 0.42650566 0.23897481]",UCY_Zara2
20,46.70104217529297,-20.558504104614258,2.0,23.0,"[0.85082641 0.33565952 0.82384529 0.33476103 0.79686417 0.33386254
 0.76988306 0.33296404 0.74435087 0.33161344 0.71918091 0.33014982
 0.69401096 0.3286862  0.66692899 0.32743171 0.63793501 0.32638634
 0.60894102 0.32534097 0.57994704 0.3242956  0.55095306 0.32325023
 0.52302292 0.32253814 0.49535874 0.32190936 0.46769455 0.32128058
 0.44003037 0.32065181 0.41040076 0.31890533 0.38077115 0.31715885
 0.35114154 0.31541237 0.32151193 0.31366589 0.8637179  0.29469578
 0.83491096 0.29672489 0.80656371 0.29726601 0.77821646 0.29780713
 0.74986922 0.29834825 0.72207153 0.29798905 0.69464021 0.29702964
 0.66720889 0.29607023 0.63977757 0.29511082 0.61248852 0.29401647
 0.58576858 0.29238237 0.55904864 0.29074827 0.53232869 0.28911417
 0.50560875 0.28748007 0.47877588 0.28574314 0.4509267  0.28308074
 0.42307752 0.28041834 0.39522834 0.27775594 0.36737916 0.27509354
 0.33832802 0.2731163 ]",UCY_Zara2
21,44.30434799194336,21.273544311523438,1.0,7.0,"[0.92931072 0.4814944  0.91633246 0.4695156  0.89522868 0.46391807
 0.87209352 0.45991585 0.84723868 0.45488115 0.82066415 0.44881397
 0.79376002 0.44329321 0.76636147 0.43859208 0.73896293 0.43389096
 0.71156438 0.42918983 0.68425457 0.42470705 0.65696695 0.42027885
 0.62967933 0.41585065 0.60239171 0.41142245 0.57863817 0.41004567
 0.55527731 0.40900794 0.53191644 0.4079702  0.51108634 0.40576213
 0.49053743 0.40342402 0.47273558 0.398956  ]",UCY_Zara2
22,54.83639907836914,10.257568359375,1.0,7.0,"[0.7280666  0.37510089 0.70292122 0.37362756 0.67716169 0.37207096
 0.64996915 0.37032005 0.62277661 0.36856914 0.59558407 0.36681822
 0.56837852 0.364941   0.54105587 0.36192691 0.51586048 0.3592588
 0.49917415 0.3579746  0.4844531  0.35640847 0.48741955 0.35230512
 0.49038601 0.34820176 0.49335247 0.34409841 0.49021297 0.33010246
 0.48300283 0.30951145 0.46771732 0.28754819 0.45041298 0.26524186
 0.42650566 0.23897481 0.4026638  0.21261815]",UCY_Zara2
23,46.26777648925781,-20.6275577545166,2.0,23.0,"[0.82384529 0.33476103 0.79686417 0.33386254 0.76988306 0.33296404
 0.74435087 0.33161344 0.71918091 0.33014982 0.69401096 0.3286862
 0.66692899 0.32743171 0.63793501 0.32638634 0.60894102 0.32534097
 0.57994704 0.3242956  0.55095306 0.32325023 0.52302292 0.32253814
 0.49535874 0.32190936 0.46769455 0.32128058 0.44003037 0.32065181
 0.41040076 0.31890533 0.38077115 0.31715885 0.35114154 0.31541237
 0.32151193 0.31366589 0.29188233 0.31191941 0.83491096 0.29672489
 0.80656371 0.29726601 0.77821646 0.29780713 0.74986922 0.29834825
 0.72207153 0.29798905 0.69464021 0.29702964 0.66720889 0.29607023
 0.63977757 0.29511082 0.61248852 0.29401647 0.58576858 0.29238237
 0.55904864 0.29074827 0.53232869 0.28911417 0.50560875 0.28748007
 0.47877588 0.28574314 0.4509267  0.28308074 0.42307752 0.28041834
 0.39522834 0.27775594 0.36737916 0.27509354 0.33832802 0.2731163
 0.30647229 0.27273778]",UCY_Zara2
24,51.521217346191406,-22.042285919189453,2.0,23.0,"[0.91633246 0.4695156  0.89522868 0.46391807 0.87209352 0.45991585
 0.84723868 0.45488115 0.82066415 0.44881397 0.79376002 0.44329321
 0.76636147 0.43859208 0.73896293 0.43389096 0.71156438 0.42918983
 0.68425457 0.42470705 0.65696695 0.42027885 0.62967933 0.41585065
 0.60239171 0.41142245 0.57863817 0.41004567 0.55527731 0.40900794
 0.53191644 0.4079702  0.51108634 0.40576213 0.49053743 0.40342402
 0.47273558 0.398956   0.4576808  0.39235805 0.95137376 0.35962412
 0.92541724 0.35994235 0.89946072 0.36026057 0.87339898 0.36064271
 0.84639017 0.36160011 0.81938136 0.36255752 0.79237255 0.36351492
 0.7654533  0.36458384 0.73866838 0.36582001 0.71188347 0.36705619
 0.68509855 0.36829237 0.65831363 0.36952855 0.632643   0.37075928
 0.60744991 0.37198768 0.58225682 0.37321609 0.55553687 0.37234214
 0.52525427 0.36656271 0.49497167 0.36078327 0.46468906 0.35500384
 0.43343742 0.35228532]",UCY_Zara2
25,54.63505172729492,10.63592529296875,1.0,7.0,"[0.70292122 0.37362756 0.67716169 0.37207096 0.64996915 0.37032005
 0.62277661 0.36856914 0.59558407 0.36681822 0.56837852 0.364941
 0.54105587 0.36192691 0.51586048 0.3592588  0.49917415 0.3579746
 0.4844531  0.35640847 0.48741955 0.35230512 0.49038601 0.34820176
 0.49335247 0.34409841 0.49021297 0.33010246 0.48300283 0.30951145
 0.46771732 0.28754819 0.45041298 0.26524186 0.42650566 0.23897481
 0.4026638  0.21261815 0.37941109 0.185455  ]",UCY_Zara2
26,45.14347839355469,-20.512147903442383,2.0,23.0,"[0.79686417 0.33386254 0.76988306 0.33296404 0.74435087 0.33161344
 0.71918091 0.33014982 0.69401096 0.3286862  0.66692899 0.32743171
 0.63793501 0.32638634 0.60894102 0.32534097 0.57994704 0.3242956
 0.55095306 0.32325023 0.52302292 0.32253814 0.49535874 0.32190936
 0.46769455 0.32128058 0.44003037 0.32065181 0.41040076 0.31890533
 0.38077115 0.31715885 0.35114154 0.31541237 0.32151193 0.31366589
 0.29188233 0.31191941 0.26411135 0.30993068 0.80656371 0.29726601
 0.77821646 0.29780713 0.74986922 0.29834825 0.72207153 0.29798905
 0.69464021 0.29702964 0.66720889 0.29607023 0.63977757 0.29511082
 0.61248852 0.29401647 0.58576858 0.29238237 0.55904864 0.29074827
 0.53232869 0.28911417 0.50560875 0.28748007 0.47877588 0.28574314
 0.4509267  0.28308074 0.42307752 0.28041834 0.39522834 0.27775594
 0.36737916 0.27509354 0.33832802 0.2731163  0.30647229 0.27273778
 0.27461657 0.27235925]",UCY_Zara2
